Year,Status,Sex,Age Group,Aboriginal status,Region,Population
1989,Final,Female,35-,Aboriginal,Barkly,129
1989,Final,Female,35-,Aboriginal,Big Rivers,236
1989,Final,Female,35-,Aboriginal,Central Australia,367
1989,Final,Female,35-,Aboriginal,East Arnhem,219
1989,Final,Female,35-,Aboriginal,Greater Darwin,236
1989,Final,Female,35-,Aboriginal,Top End,223
1989,Final,Female,35-,Non-Aboriginal,Barkly,103
1989,Final,Female,35-,Non-Aboriginal,Big Rivers,311
1989,Final,Female,35-,Non-Aboriginal,Central Australia,878
1989,Final,Female,35-,Non-Aboriginal,East Arnhem,237
1989,Final,Female,35-,Non-Aboriginal,Greater Darwin,3594
1989,Final,Female,35-,Non-Aboriginal,Top End,156
1989,Final,Male,40-,Aboriginal,Barkly,85
1989,Final,Male,40-,Aboriginal,Big Rivers,169
1989,Final,Male,40-,Aboriginal,Central Australia,252
1989,Final,Male,40-,Aboriginal,East Arnhem,180
1989,Final,Male,40-,Aboriginal,Greater Darwin,194
1989,Final,Male,40-,Aboriginal,Top End,170
1989,Final,Male,40-,Non-Aboriginal,Barkly,134
1989,Final,Male,40-,Non-Aboriginal,Big Rivers,399
1989,Final,Male,40-,Non-Aboriginal,Central Australia,848
1989,Final,Male,40-,Non-Aboriginal,East Arnhem,291
1989,Final,Male,40-,Non-Aboriginal,Greater Darwin,3807
1989,Final,Male,40-,Non-Aboriginal,Top End,202
1989,Final,Female,40-,Aboriginal,Barkly,95
1989,Final,Female,40-,Aboriginal,Big Rivers,172
1989,Final,Female,40-,Aboriginal,Central Australia,316
1989,Final,Female,40-,Aboriginal,East Arnhem,135
1989,Final,Female,40-,Aboriginal,Greater Darwin,179
1989,Final,Female,40-,Aboriginal,Top End,163
1989,Final,Female,40-,Non-Aboriginal,Barkly,101
1989,Final,Female,40-,Non-Aboriginal,Big Rivers,230
1989,Final,Female,40-,Non-Aboriginal,Central Australia,678
1989,Final,Female,40-,Non-Aboriginal,East Arnhem,157
1989,Final,Female,40-,Non-Aboriginal,Greater Darwin,3179
1989,Final,Female,40-,Non-Aboriginal,Top End,105
1989,Final,Male,45-,Aboriginal,Barkly,53
1989,Final,Male,45-,Aboriginal,Big Rivers,95
1989,Final,Male,45-,Aboriginal,Central Australia,138
1989,Final,Male,45-,Aboriginal,East Arnhem,113
1989,Final,Male,45-,Aboriginal,Greater Darwin,127
1989,Final,Male,45-,Aboriginal,Top End,105
1989,Final,Male,45-,Non-Aboriginal,Barkly,112
1989,Final,Male,45-,Non-Aboriginal,Big Rivers,320
1989,Final,Male,45-,Non-Aboriginal,Central Australia,694
1989,Final,Male,45-,Non-Aboriginal,East Arnhem,221
1989,Final,Male,45-,Non-Aboriginal,Greater Darwin,2682
1989,Final,Male,45-,Non-Aboriginal,Top End,179
1989,Final,Female,45-,Aboriginal,Barkly,53
1989,Final,Female,45-,Aboriginal,Big Rivers,104
1989,Final,Female,45-,Aboriginal,Central Australia,189
1989,Final,Female,45-,Aboriginal,East Arnhem,75
1989,Final,Female,45-,Aboriginal,Greater Darwin,115
1989,Final,Female,45-,Aboriginal,Top End,107
1989,Final,Female,45-,Non-Aboriginal,Barkly,69
1989,Final,Female,45-,Non-Aboriginal,Big Rivers,191
1989,Final,Female,45-,Non-Aboriginal,Central Australia,558
1989,Final,Female,45-,Non-Aboriginal,East Arnhem,112
1989,Final,Female,45-,Non-Aboriginal,Greater Darwin,1961
1989,Final,Female,45-,Non-Aboriginal,Top End,100
1989,Final,Male,5-,Aboriginal,Barkly,278
1989,Final,Male,5-,Aboriginal,Big Rivers,493
1989,Final,Male,5-,Aboriginal,Central Australia,682
1989,Final,Male,5-,Aboriginal,East Arnhem,477
1989,Final,Male,5-,Aboriginal,Greater Darwin,457
1989,Final,Male,5-,Aboriginal,Top End,481
1989,Final,Male,5-,Non-Aboriginal,Barkly,69
1989,Final,Male,5-,Non-Aboriginal,Big Rivers,435
1989,Final,Male,5-,Non-Aboriginal,Central Australia,823
1989,Final,Male,5-,Non-Aboriginal,East Arnhem,242
1989,Final,Male,5-,Non-Aboriginal,Greater Darwin,3296
1989,Final,Male,5-,Non-Aboriginal,Top End,103
1989,Final,Female,5-,Aboriginal,Barkly,254
1989,Final,Female,5-,Aboriginal,Big Rivers,490
1989,Final,Female,5-,Aboriginal,Central Australia,724
1989,Final,Female,5-,Aboriginal,East Arnhem,397
1989,Final,Female,5-,Aboriginal,Greater Darwin,394
1989,Final,Female,5-,Aboriginal,Top End,512
1989,Final,Female,5-,Non-Aboriginal,Barkly,72
1989,Final,Female,5-,Non-Aboriginal,Big Rivers,364
1989,Final,Female,5-,Non-Aboriginal,Central Australia,735
1989,Final,Female,5-,Non-Aboriginal,East Arnhem,210
1989,Final,Female,5-,Non-Aboriginal,Greater Darwin,3221
1989,Final,Female,5-,Non-Aboriginal,Top End,113
1989,Final,Male,50-,Aboriginal,Barkly,49
1989,Final,Male,50-,Aboriginal,Big Rivers,79
1989,Final,Male,50-,Aboriginal,Central Australia,125
1989,Final,Male,50-,Aboriginal,East Arnhem,61
1989,Final,Male,50-,Aboriginal,Greater Darwin,56
1989,Final,Male,50-,Aboriginal,Top End,59
1989,Final,Male,50-,Non-Aboriginal,Barkly,99
1989,Final,Male,50-,Non-Aboriginal,Big Rivers,257
1989,Final,Male,50-,Non-Aboriginal,Central Australia,479
1989,Final,Male,50-,Non-Aboriginal,East Arnhem,119
1989,Final,Male,50-,Non-Aboriginal,Greater Darwin,1794
1989,Final,Male,50-,Non-Aboriginal,Top End,125
1989,Final,Female,50-,Aboriginal,Barkly,48
1989,Final,Female,50-,Aboriginal,Big Rivers,102
1989,Final,Female,50-,Aboriginal,Central Australia,156
1989,Final,Female,50-,Aboriginal,East Arnhem,40
1989,Final,Female,50-,Aboriginal,Greater Darwin,59
1989,Final,Female,50-,Aboriginal,Top End,75
1989,Final,Female,50-,Non-Aboriginal,Barkly,41
1989,Final,Female,50-,Non-Aboriginal,Big Rivers,135
1989,Final,Female,50-,Non-Aboriginal,Central Australia,376
1989,Final,Female,50-,Non-Aboriginal,East Arnhem,46
1989,Final,Female,50-,Non-Aboriginal,Greater Darwin,1250
1989,Final,Female,50-,Non-Aboriginal,Top End,62
1989,Final,Male,55-,Aboriginal,Barkly,24
1989,Final,Male,55-,Aboriginal,Big Rivers,76
1989,Final,Male,55-,Aboriginal,Central Australia,90
1989,Final,Male,55-,Aboriginal,East Arnhem,37
1989,Final,Male,55-,Aboriginal,Greater Darwin,35
1989,Final,Male,55-,Aboriginal,Top End,55
1989,Final,Male,55-,Non-Aboriginal,Barkly,73
1989,Final,Male,55-,Non-Aboriginal,Big Rivers,205
1989,Final,Male,55-,Non-Aboriginal,Central Australia,363
1989,Final,Male,55-,Non-Aboriginal,East Arnhem,69
1989,Final,Male,55-,Non-Aboriginal,Greater Darwin,1200
1989,Final,Male,55-,Non-Aboriginal,Top End,102
1989,Final,Female,55-,Aboriginal,Barkly,27
1989,Final,Female,55-,Aboriginal,Big Rivers,88
1989,Final,Female,55-,Aboriginal,Central Australia,131
1989,Final,Female,55-,Aboriginal,East Arnhem,35
1989,Final,Female,55-,Aboriginal,Greater Darwin,36
1989,Final,Female,55-,Aboriginal,Top End,66
1989,Final,Female,55-,Non-Aboriginal,Barkly,45
1989,Final,Female,55-,Non-Aboriginal,Big Rivers,103
1989,Final,Female,55-,Non-Aboriginal,Central Australia,251
1989,Final,Female,55-,Non-Aboriginal,East Arnhem,20
1989,Final,Female,55-,Non-Aboriginal,Greater Darwin,856
1989,Final,Female,55-,Non-Aboriginal,Top End,66
1989,Final,Male,60-,Aboriginal,Barkly,26
1989,Final,Male,60-,Aboriginal,Big Rivers,49
1989,Final,Male,60-,Aboriginal,Central Australia,87
1989,Final,Male,60-,Aboriginal,East Arnhem,20
1989,Final,Male,60-,Aboriginal,Greater Darwin,30
1989,Final,Male,60-,Aboriginal,Top End,39
1989,Final,Male,60-,Non-Aboriginal,Barkly,69
1989,Final,Male,60-,Non-Aboriginal,Big Rivers,158
1989,Final,Male,60-,Non-Aboriginal,Central Australia,246
1989,Final,Male,60-,Non-Aboriginal,East Arnhem,22
1989,Final,Male,60-,Non-Aboriginal,Greater Darwin,851
1989,Final,Male,60-,Non-Aboriginal,Top End,78
1989,Final,Female,60-,Aboriginal,Barkly,43
1989,Final,Female,60-,Aboriginal,Big Rivers,69
1989,Final,Female,60-,Aboriginal,Central Australia,110
1989,Final,Female,60-,Aboriginal,East Arnhem,17
1989,Final,Female,60-,Aboriginal,Greater Darwin,32
1989,Final,Female,60-,Aboriginal,Top End,56
1989,Final,Female,60-,Non-Aboriginal,Barkly,24
1989,Final,Female,60-,Non-Aboriginal,Big Rivers,84
1989,Final,Female,60-,Non-Aboriginal,Central Australia,185
1989,Final,Female,60-,Non-Aboriginal,East Arnhem,2
1989,Final,Female,60-,Non-Aboriginal,Greater Darwin,630
1989,Final,Female,60-,Non-Aboriginal,Top End,44
1989,Final,Male,65-,Aboriginal,Barkly,25
1989,Final,Male,65-,Aboriginal,Big Rivers,38
1989,Final,Male,65-,Aboriginal,Central Australia,56
1989,Final,Male,65-,Aboriginal,East Arnhem,20
1989,Final,Male,65-,Aboriginal,Greater Darwin,15
1989,Final,Male,65-,Aboriginal,Top End,19
1989,Final,Male,65-,Non-Aboriginal,Barkly,34
1989,Final,Male,65-,Non-Aboriginal,Big Rivers,97
1989,Final,Male,65-,Non-Aboriginal,Central Australia,163
1989,Final,Male,65-,Non-Aboriginal,East Arnhem,3
1989,Final,Male,65-,Non-Aboriginal,Greater Darwin,509
1989,Final,Male,65-,Non-Aboriginal,Top End,42
1989,Final,Female,65-,Aboriginal,Barkly,25
1989,Final,Female,65-,Aboriginal,Big Rivers,49
1989,Final,Female,65-,Aboriginal,Central Australia,75
1989,Final,Female,65-,Aboriginal,East Arnhem,11
1989,Final,Female,65-,Aboriginal,Greater Darwin,28
1989,Final,Female,65-,Aboriginal,Top End,31
1989,Final,Female,65-,Non-Aboriginal,Barkly,19
1989,Final,Female,65-,Non-Aboriginal,Big Rivers,61
1989,Final,Female,65-,Non-Aboriginal,Central Australia,130
1989,Final,Female,65-,Non-Aboriginal,East Arnhem,3
1989,Final,Female,65-,Non-Aboriginal,Greater Darwin,462
1989,Final,Female,65-,Non-Aboriginal,Top End,34
1989,Final,Male,70-,Aboriginal,Barkly,12
1989,Final,Male,70-,Aboriginal,Big Rivers,20
1989,Final,Male,70-,Aboriginal,Central Australia,33
1989,Final,Male,70-,Aboriginal,East Arnhem,12
1989,Final,Male,70-,Aboriginal,Greater Darwin,10
1989,Final,Male,70-,Aboriginal,Top End,11
1989,Final,Male,70-,Non-Aboriginal,Barkly,16
1989,Final,Male,70-,Non-Aboriginal,Big Rivers,55
1989,Final,Male,70-,Non-Aboriginal,Central Australia,78
1989,Final,Male,70-,Non-Aboriginal,East Arnhem,0
1989,Final,Male,70-,Non-Aboriginal,Greater Darwin,301
1989,Final,Male,70-,Non-Aboriginal,Top End,20
1989,Final,Female,70-,Aboriginal,Barkly,17
1989,Final,Female,70-,Aboriginal,Big Rivers,34
1989,Final,Female,70-,Aboriginal,Central Australia,63
1989,Final,Female,70-,Aboriginal,East Arnhem,7
1989,Final,Female,70-,Aboriginal,Greater Darwin,18
1989,Final,Female,70-,Aboriginal,Top End,16
1989,Final,Female,70-,Non-Aboriginal,Barkly,5
1989,Final,Female,70-,Non-Aboriginal,Big Rivers,29
1989,Final,Female,70-,Non-Aboriginal,Central Australia,79
1989,Final,Female,70-,Non-Aboriginal,East Arnhem,0
1989,Final,Female,70-,Non-Aboriginal,Greater Darwin,301
1989,Final,Female,70-,Non-Aboriginal,Top End,13
1989,Final,Male,75-,Aboriginal,Barkly,6
1989,Final,Male,75-,Aboriginal,Big Rivers,12
1989,Final,Male,75-,Aboriginal,Central Australia,20
1989,Final,Male,75-,Aboriginal,East Arnhem,5
1989,Final,Male,75-,Aboriginal,Greater Darwin,3
1989,Final,Male,75-,Aboriginal,Top End,7
1989,Final,Male,75-,Non-Aboriginal,Barkly,6
1989,Final,Male,75-,Non-Aboriginal,Big Rivers,27
1989,Final,Male,75-,Non-Aboriginal,Central Australia,44
1989,Final,Male,75-,Non-Aboriginal,East Arnhem,0
1989,Final,Male,75-,Non-Aboriginal,Greater Darwin,164
1989,Final,Male,75-,Non-Aboriginal,Top End,7
1989,Final,Female,75-,Aboriginal,Barkly,10
1989,Final,Female,75-,Aboriginal,Big Rivers,9
1989,Final,Female,75-,Aboriginal,Central Australia,33
1989,Final,Female,75-,Aboriginal,East Arnhem,1
1989,Final,Female,75-,Aboriginal,Greater Darwin,13
1989,Final,Female,75-,Aboriginal,Top End,12
1989,Final,Female,75-,Non-Aboriginal,Barkly,4
1989,Final,Female,75-,Non-Aboriginal,Big Rivers,15
1989,Final,Female,75-,Non-Aboriginal,Central Australia,61
1989,Final,Female,75-,Non-Aboriginal,East Arnhem,0
1989,Final,Female,75-,Non-Aboriginal,Greater Darwin,195
1989,Final,Female,75-,Non-Aboriginal,Top End,4
1989,Final,Male,80-,Aboriginal,Barkly,1
1989,Final,Male,80-,Aboriginal,Big Rivers,5
1989,Final,Male,80-,Aboriginal,Central Australia,11
1989,Final,Male,80-,Aboriginal,East Arnhem,1
1989,Final,Male,80-,Aboriginal,Greater Darwin,1
1989,Final,Male,80-,Aboriginal,Top End,2
1989,Final,Male,80-,Non-Aboriginal,Barkly,2
1989,Final,Male,80-,Non-Aboriginal,Big Rivers,8
1989,Final,Male,80-,Non-Aboriginal,Central Australia,20
1989,Final,Male,80-,Non-Aboriginal,East Arnhem,0
1989,Final,Male,80-,Non-Aboriginal,Greater Darwin,73
1989,Final,Male,80-,Non-Aboriginal,Top End,2
1989,Final,Female,80-,Aboriginal,Barkly,5
1989,Final,Female,80-,Aboriginal,Big Rivers,3
1989,Final,Female,80-,Aboriginal,Central Australia,9
1989,Final,Female,80-,Aboriginal,East Arnhem,0
1989,Final,Female,80-,Aboriginal,Greater Darwin,6
1989,Final,Female,80-,Aboriginal,Top End,5
1989,Final,Female,80-,Non-Aboriginal,Barkly,4
1989,Final,Female,80-,Non-Aboriginal,Big Rivers,9
1989,Final,Female,80-,Non-Aboriginal,Central Australia,29
1989,Final,Female,80-,Non-Aboriginal,East Arnhem,0
1989,Final,Female,80-,Non-Aboriginal,Greater Darwin,79
1989,Final,Female,80-,Non-Aboriginal,Top End,3
1989,Final,Male,85+,Aboriginal,Barkly,0
1989,Final,Male,85+,Aboriginal,Big Rivers,2
1989,Final,Male,85+,Aboriginal,Central Australia,5
1989,Final,Male,85+,Aboriginal,East Arnhem,1
1989,Final,Male,85+,Aboriginal,Greater Darwin,1
1989,Final,Male,85+,Aboriginal,Top End,1
1989,Final,Male,85+,Non-Aboriginal,Barkly,5
1989,Final,Male,85+,Non-Aboriginal,Big Rivers,9
1989,Final,Male,85+,Non-Aboriginal,Central Australia,22
1989,Final,Male,85+,Non-Aboriginal,East Arnhem,1
1989,Final,Male,85+,Non-Aboriginal,Greater Darwin,29
1989,Final,Male,85+,Non-Aboriginal,Top End,2
1989,Final,Female,85+,Aboriginal,Barkly,4
1989,Final,Female,85+,Aboriginal,Big Rivers,6
1989,Final,Female,85+,Aboriginal,Central Australia,10
1989,Final,Female,85+,Aboriginal,East Arnhem,0
1989,Final,Female,85+,Aboriginal,Greater Darwin,2
1989,Final,Female,85+,Aboriginal,Top End,2
1989,Final,Female,85+,Non-Aboriginal,Barkly,3
1989,Final,Female,85+,Non-Aboriginal,Big Rivers,8
1989,Final,Female,85+,Non-Aboriginal,Central Australia,18
1989,Final,Female,85+,Non-Aboriginal,East Arnhem,0
1989,Final,Female,85+,Non-Aboriginal,Greater Darwin,85
1989,Final,Female,85+,Non-Aboriginal,Top End,2
1990,Final,Male,0-,Aboriginal,Barkly,296
1990,Final,Male,0-,Aboriginal,Big Rivers,568
1990,Final,Male,0-,Aboriginal,Central Australia,887
1990,Final,Male,0-,Aboriginal,East Arnhem,523
1990,Final,Male,0-,Aboriginal,Greater Darwin,512
1990,Final,Male,0-,Aboriginal,Top End,569
1990,Final,Male,0-,Non-Aboriginal,Barkly,108
1990,Final,Male,0-,Non-Aboriginal,Big Rivers,435
1990,Final,Male,0-,Non-Aboriginal,Central Australia,812
1990,Final,Male,0-,Non-Aboriginal,East Arnhem,184
1990,Final,Male,0-,Non-Aboriginal,Greater Darwin,3563
1990,Final,Male,0-,Non-Aboriginal,Top End,115
1990,Final,Female,0-,Aboriginal,Barkly,285
1990,Final,Female,0-,Aboriginal,Big Rivers,542
1990,Final,Female,0-,Aboriginal,Central Australia,798
1990,Final,Female,0-,Aboriginal,East Arnhem,394
1990,Final,Female,0-,Aboriginal,Greater Darwin,465
1990,Final,Female,0-,Aboriginal,Top End,569
1990,Final,Female,0-,Non-Aboriginal,Barkly,78
1990,Final,Female,0-,Non-Aboriginal,Big Rivers,414
1990,Final,Female,0-,Non-Aboriginal,Central Australia,826
1990,Final,Female,0-,Non-Aboriginal,East Arnhem,174
1990,Final,Female,0-,Non-Aboriginal,Greater Darwin,3383
1990,Final,Female,0-,Non-Aboriginal,Top End,102
1990,Final,Male,10-,Aboriginal,Barkly,228
1990,Final,Male,10-,Aboriginal,Big Rivers,397
1990,Final,Male,10-,Aboriginal,Central Australia,645
1990,Final,Male,10-,Aboriginal,East Arnhem,416
1990,Final,Male,10-,Aboriginal,Greater Darwin,551
1990,Final,Male,10-,Aboriginal,Top End,417
1990,Final,Male,10-,Non-Aboriginal,Barkly,66
1990,Final,Male,10-,Non-Aboriginal,Big Rivers,287
1990,Final,Male,10-,Non-Aboriginal,Central Australia,718
1990,Final,Male,10-,Non-Aboriginal,East Arnhem,189
1990,Final,Male,10-,Non-Aboriginal,Greater Darwin,3227
1990,Final,Male,10-,Non-Aboriginal,Top End,88
1990,Final,Female,10-,Aboriginal,Barkly,215
1990,Final,Female,10-,Aboriginal,Big Rivers,410
1990,Final,Female,10-,Aboriginal,Central Australia,674
1990,Final,Female,10-,Aboriginal,East Arnhem,369
1990,Final,Female,10-,Aboriginal,Greater Darwin,467
1990,Final,Female,10-,Aboriginal,Top End,419
1990,Final,Female,10-,Non-Aboriginal,Barkly,49
1990,Final,Female,10-,Non-Aboriginal,Big Rivers,218
1990,Final,Female,10-,Non-Aboriginal,Central Australia,612
1990,Final,Female,10-,Non-Aboriginal,East Arnhem,141
1990,Final,Female,10-,Non-Aboriginal,Greater Darwin,2978
1990,Final,Female,10-,Non-Aboriginal,Top End,52
1990,Final,Male,15-,Aboriginal,Barkly,241
1990,Final,Male,15-,Aboriginal,Big Rivers,401
1990,Final,Male,15-,Aboriginal,Central Australia,598
1990,Final,Male,15-,Aboriginal,East Arnhem,408
1990,Final,Male,15-,Aboriginal,Greater Darwin,453
1990,Final,Male,15-,Aboriginal,Top End,415
1990,Final,Male,15-,Non-Aboriginal,Barkly,153
1990,Final,Male,15-,Non-Aboriginal,Big Rivers,289
1990,Final,Male,15-,Non-Aboriginal,Central Australia,720
1990,Final,Male,15-,Non-Aboriginal,East Arnhem,136
1990,Final,Male,15-,Non-Aboriginal,Greater Darwin,3244
1990,Final,Male,15-,Non-Aboriginal,Top End,88
1990,Final,Female,15-,Aboriginal,Barkly,230
1990,Final,Female,15-,Aboriginal,Big Rivers,451
1990,Final,Female,15-,Aboriginal,Central Australia,740
1990,Final,Female,15-,Aboriginal,East Arnhem,349
1990,Final,Female,15-,Aboriginal,Greater Darwin,431
1990,Final,Female,15-,Aboriginal,Top End,475
1990,Final,Female,15-,Non-Aboriginal,Barkly,61
1990,Final,Female,15-,Non-Aboriginal,Big Rivers,158
1990,Final,Female,15-,Non-Aboriginal,Central Australia,535
1990,Final,Female,15-,Non-Aboriginal,East Arnhem,50
1990,Final,Female,15-,Non-Aboriginal,Greater Darwin,3248
1990,Final,Female,15-,Non-Aboriginal,Top End,10
1990,Final,Male,20-,Aboriginal,Barkly,195
1990,Final,Male,20-,Aboriginal,Big Rivers,394
1990,Final,Male,20-,Aboriginal,Central Australia,522
1990,Final,Male,20-,Aboriginal,East Arnhem,317
1990,Final,Male,20-,Aboriginal,Greater Darwin,319
1990,Final,Male,20-,Aboriginal,Top End,464
1990,Final,Male,20-,Non-Aboriginal,Barkly,150
1990,Final,Male,20-,Non-Aboriginal,Big Rivers,533
1990,Final,Male,20-,Non-Aboriginal,Central Australia,1003
1990,Final,Male,20-,Non-Aboriginal,East Arnhem,129
1990,Final,Male,20-,Non-Aboriginal,Greater Darwin,3889
1990,Final,Male,20-,Non-Aboriginal,Top End,170
1990,Final,Female,20-,Aboriginal,Barkly,201
1990,Final,Female,20-,Aboriginal,Big Rivers,459
1990,Final,Female,20-,Aboriginal,Central Australia,637
1990,Final,Female,20-,Aboriginal,East Arnhem,263
1990,Final,Female,20-,Aboriginal,Greater Darwin,370
1990,Final,Female,20-,Aboriginal,Top End,461
1990,Final,Female,20-,Non-Aboriginal,Barkly,145
1990,Final,Female,20-,Non-Aboriginal,Big Rivers,409
1990,Final,Female,20-,Non-Aboriginal,Central Australia,1051
1990,Final,Female,20-,Non-Aboriginal,East Arnhem,102
1990,Final,Female,20-,Non-Aboriginal,Greater Darwin,3766
1990,Final,Female,20-,Non-Aboriginal,Top End,115
1990,Final,Male,25-,Aboriginal,Barkly,193
1990,Final,Male,25-,Aboriginal,Big Rivers,395
1990,Final,Male,25-,Aboriginal,Central Australia,566
1990,Final,Male,25-,Aboriginal,East Arnhem,341
1990,Final,Male,25-,Aboriginal,Greater Darwin,353
1990,Final,Male,25-,Aboriginal,Top End,370
1990,Final,Male,25-,Non-Aboriginal,Barkly,154
1990,Final,Male,25-,Non-Aboriginal,Big Rivers,653
1990,Final,Male,25-,Non-Aboriginal,Central Australia,1363
1990,Final,Male,25-,Non-Aboriginal,East Arnhem,206
1990,Final,Male,25-,Non-Aboriginal,Greater Darwin,4418
1990,Final,Male,25-,Non-Aboriginal,Top End,256
1990,Final,Female,25-,Aboriginal,Barkly,200
1990,Final,Female,25-,Aboriginal,Big Rivers,385
1990,Final,Female,25-,Aboriginal,Central Australia,666
1990,Final,Female,25-,Aboriginal,East Arnhem,250
1990,Final,Female,25-,Aboriginal,Greater Darwin,301
1990,Final,Female,25-,Aboriginal,Top End,388
1990,Final,Female,25-,Non-Aboriginal,Barkly,133
1990,Final,Female,25-,Non-Aboriginal,Big Rivers,490
1990,Final,Female,25-,Non-Aboriginal,Central Australia,1194
1990,Final,Female,25-,Non-Aboriginal,East Arnhem,161
1990,Final,Female,25-,Non-Aboriginal,Greater Darwin,4263
1990,Final,Female,25-,Non-Aboriginal,Top End,225
1990,Final,Male,30-,Aboriginal,Barkly,133
1990,Final,Male,30-,Aboriginal,Big Rivers,275
1990,Final,Male,30-,Aboriginal,Central Australia,500
1990,Final,Male,30-,Aboriginal,East Arnhem,331
1990,Final,Male,30-,Aboriginal,Greater Darwin,267
1990,Final,Male,30-,Aboriginal,Top End,301
1990,Final,Male,30-,Non-Aboriginal,Barkly,135
1990,Final,Male,30-,Non-Aboriginal,Big Rivers,549
1990,Final,Male,30-,Non-Aboriginal,Central Australia,1182
1990,Final,Male,30-,Non-Aboriginal,East Arnhem,242
1990,Final,Male,30-,Non-Aboriginal,Greater Darwin,4138
1990,Final,Male,30-,Non-Aboriginal,Top End,236
1990,Final,Female,30-,Aboriginal,Barkly,152
1990,Final,Female,30-,Aboriginal,Big Rivers,271
1990,Final,Female,30-,Aboriginal,Central Australia,475
1990,Final,Female,30-,Aboriginal,East Arnhem,226
1990,Final,Female,30-,Aboriginal,Greater Darwin,314
1990,Final,Female,30-,Aboriginal,Top End,279
1990,Final,Female,30-,Non-Aboriginal,Barkly,102
1990,Final,Female,30-,Non-Aboriginal,Big Rivers,446
1990,Final,Female,30-,Non-Aboriginal,Central Australia,1101
1990,Final,Female,30-,Non-Aboriginal,East Arnhem,277
1990,Final,Female,30-,Non-Aboriginal,Greater Darwin,4063
1990,Final,Female,30-,Non-Aboriginal,Top End,199
1990,Final,Male,35-,Aboriginal,Barkly,111
1990,Final,Male,35-,Aboriginal,Big Rivers,229
1990,Final,Male,35-,Aboriginal,Central Australia,352
1990,Final,Male,35-,Aboriginal,East Arnhem,268
1990,Final,Male,35-,Aboriginal,Greater Darwin,242
1990,Final,Male,35-,Aboriginal,Top End,248
1990,Final,Male,35-,Non-Aboriginal,Barkly,120
1990,Final,Male,35-,Non-Aboriginal,Big Rivers,484
1990,Final,Male,35-,Non-Aboriginal,Central Australia,970
